,counts,words,translations
50121,19,unreadiness,nicht bereit
50122,19,sporic,sporisch
50123,19,occupat,besetzen
50124,19,decompound,dekomponieren
50125,19,squashy,matschig
50126,19,roundthe,rund um die
50127,19,mailers,mailings
50128,19,sotted,versenkt
50129,19,buddle,knospen
50130,19,replicating,replizieren
50131,19,swelt,schwelt
50132,19,tohelp,zu helfen
50133,19,appearedto,erschienen auf
50134,19,sharman,scharman
50135,19,asynchronous,asynchron
50136,19,prospice,gewürznelke
50137,19,albite,albit
50138,19,deuterocanonical,deuterokanonisch
50139,19,fromtime,vonzeit
50140,19,dissembles,zergliedert
50141,19,gern,gerne
50142,19,thrips,thripse
50143,19,midship,mittschiffs
50144,19,percolation,perkolation
50145,19,idiopathic,idiopathisch
50146,19,miliary,miliär
50147,19,goldand,goldund
50148,19,reachable,erreichbar
50149,19,contenir,inhalt
50150,19,toadfish,krötenfisch
50151,19,rpliqua,rpliqua
50152,19,ichthyosis,ichthyose
50153,19,hisfeet,seinefüße
50154,19,nomm,nomm
50155,19,chernobyl,tschernobyl
50156,19,prepositional,präpositionale
50157,19,marmots,murmeltiere
50158,19,fishyeyed,fischäugig
50159,19,stylistic,stilistisch
50160,19,furthers,weiter
50161,19,megacities,megastädte
50162,19,predictive,vorhersage
50163,19,curvets,kräuselt
50164,19,bernenstein's,bernensteins
50165,19,formalized,formalisiert
50166,19,helminths,helminthen
50167,19,retroactive,rückwirkend
50168,19,becalled,genannt
50169,19,picters,bilder
50170,19,redesigned,umgestaltet
50171,19,theists,theisten
50172,19,rown's,rowns
50173,19,undocumented,undokumentiert
50174,19,hacker's,hacker
50175,19,relived,wiedererlebt
50176,19,wifea,fraua
50177,19,datasets,datensätze
50178,19,iterations,iterationen
50179,19,overshoe,überschuh
50180,19,beguil,betören
50181,19,companied,begleitet
50182,19,sensit,sensibel
50183,19,minuscule,winzig
50184,19,hedwig,hecke
50185,19,knownto,bekannt zu
50186,19,shallnot,wird nicht
50187,19,usedin,verwendet in
50188,19,tendant,tendenziell
50189,19,unknowe,unbekannt
50190,19,declaimers,deklamatoren
50191,19,garnitures,garnituren
50192,19,opportunism,opportunismus
50193,19,artifacts,artefakte
50194,19,myxedema,myxödem
50195,19,thedanger,diegefahr
50196,19,thedesert,diewüste
50197,19,valentinians,valentinianer
50198,19,yourfather,ihrvater
50199,19,gyroscopic,gyroskopisch
50200,19,contestation,anfechtung
50201,19,unstriped,ungestreift
50202,19,blowin,blasend
50203,19,thisthe,die
50204,19,wereall,waren alle
50205,19,lodes,loden
50206,19,carious,kariös
50207,19,outriggers,ausleger
50208,19,disherited,vererbt
50209,19,whichhave,diehaben
50210,19,seinen,seine
50211,19,theknight,derritter
50212,19,hypertrophied,hypertrophiert
50213,19,andconsequently,und folglich
50214,19,besaid,besagte
50215,19,couldt,konnte nicht
50216,19,sirand,herr und
50217,19,cervice,dienstleistung
50218,19,toscana,toskana
50219,19,enclitic,enklitisch
50220,19,neare,in der nähe
50221,19,drumble,trommeln
50222,19,rima's,rimas
50223,19,beading,perlen
50224,19,thatmight,das könnte
50225,19,excruciate,unerträglich
50226,19,whatthe,was die
50227,19,l'amiti,l'amiti
50228,19,belauded,belächelt
50229,19,wasmore,was mehr
50230,19,corselets,korsett
50231,19,enoughfor,genug für
50232,19,gimbals,kardanringe
50233,19,sulphureted,geschwefelt
50234,19,sumption,.
50235,19,indehiscent,unauffällige
50236,19,zincali,zinkali
50237,19,awhite,aweiß
50238,19,harlequins,harlekine
50239,19,potence,potenz
50240,19,cur,cur
50241,19,californy,kalifornien
50242,19,ge,ge
50243,19,withsuch,mit solchen
50244,19,earthnut,erdnuss
50245,18,werestill,weristnoch
50246,18,neighborliness,nachbarschaft
50247,18,albatrosses,albatrosse
50248,18,weigher,waage
50249,18,youhis,du sein
50250,18,partitioning,abschottung
50251,18,barnard's,barnards
50252,18,unanswerably,unbeantwortbar
50253,18,tangerine,mandarine
50254,18,tutorship,nachhilfeunterricht
50255,18,arehe,sind die
50256,18,ofseeing,von sehen
50257,18,cameinto,kam in
50258,18,inclusively,inklusiv
50259,18,himy,ery
50260,18,hisvoice,seinestimme
50261,18,supposethat,vermutung:
50262,18,coiffeur,friseur
50263,18,butwhen,aberwenn
50264,18,togetherwith,zusammen mit
50265,18,informationand,informationen und
50266,18,cabarets,kabaretts
50267,18,kindand,kindund
50268,18,chamfered,abgeschrägte
50269,18,seeyou,siehe
50270,18,hisajesty,seineajestät
50271,18,anddown,und unten
50272,18,hearsed,hörte
50273,18,southing,südend
50274,18,resthe,rest die
50275,18,indivisibility,unteilbarkeit
50276,18,nominates,benennt
50277,18,givento,an
50278,18,aweek,eine woche
50279,18,clinkers,klinker
50280,18,wecould,wirkönnten
50281,18,ofhimself,vonsichselbst
50282,18,inlife,im leben
50283,18,theattention,dieaufmerksamkeit
50284,18,intomy,inomie
50285,18,stealin,stehlen
50286,18,bythat,durchdiese
50287,18,aucasus,aukasus
50288,18,beenbrought,gebracht worden
50289,18,beenvery,war sehr
50290,18,mincingly,minuziös
50291,18,obligate,obligatorisch
50292,18,ahere,ahier
50293,18,gusher,ausströmer
50294,18,astheir,alsihre
50295,18,unseemliness,unschicklich
50296,18,thoughtit,dachte es
50297,18,backand,zurückund
50298,18,havebrought,haben  eingebracht
50299,18,ogether,zusammen
50300,18,notifications,benachrichtigungen
50301,18,offman,von
50302,18,safety's,der sicherheit
50303,18,yourown,ihre eigene
50304,18,waslike,war wie
50305,18,theshadow,der schatten
50306,18,shewill,sie wird
50307,18,hadfound,hatte gefunden
50308,18,wheele,woele
50309,18,knightsof,ritter von
50310,18,andour,und unsere
50311,18,pictur,bild
50312,18,butone,aber eine
50313,18,kingfish,könig fisch
50314,18,scar'd,vernarbt
50315,18,wasstanding,stand
50316,18,manyyears,vielejahre
50317,18,chawed,gekaut
50318,18,thegirl,das mädchen
50319,18,unillumined,unbeleuchtet
50320,18,andanother,undeineandere
50321,18,pompeians,pompejaner
50322,18,thate,das
50323,18,catechised,katechisiert
50324,18,drunkeness,betrunkenheit
50325,18,thatday,an diesem tag
50326,18,frontof,vor
50327,18,aesthete,ästhet
50328,18,notlike,nicht wie
50329,18,combin,kombinieren
50330,18,seeher,siehe
50331,18,therewould,es würde
50332,18,eaning,d.h.
50333,18,spenser's,von spenser
50334,18,itfrom,itvon
50335,18,tits,titten
50336,18,compellingly,unwiderstehlich
50337,18,chorals,choräle
50338,18,vindicative,rachsüchtig
50339,18,guavas,guaven
50340,18,threequarters,drei viertel
50341,18,ereditary,ereditär
50342,18,acrostics,akrostik
50343,18,easyto,einfach zu
50344,18,drenches,tränkt
50345,18,harlot's,der hure
50346,18,throughhis,durch seine
50347,18,myselfand,michund
50348,18,bianca's,biancas
50349,18,renters,mieter
50350,18,translucency,lichtdurchlässigkeit
50351,18,wasalways,war immer
50352,18,logomachy,logomachie
50353,18,official's,beamter
50354,18,patrollotism,patrouillentum
50355,18,cimbric,zimbrisch
50356,18,chemosh,chemosch
50357,18,sprightful,rüstig
50358,18,acclimatisation,akklimatisierung
50359,18,falcon's,falke
50360,18,dioptric,dioptrisch
50361,18,sacrifise,opfern
50362,18,pedagogic,pädagogik
50363,18,guiltier,schuldiger
50364,18,nighted,übernachtet
50365,18,spiffy,schick
50366,18,tinkles,bimmelt
50367,18,wiper,wischer
50368,18,antipope,antipapst
50369,18,inventer,erfinder
50370,18,slippy,schlüpfrig
50371,18,cedarwild,zedernwild
50372,18,ouvrages,.
50373,18,ihren,ihre
50374,18,embowering,einbettung
50375,18,demnition,abgrenzung
50376,18,commonality,gemeinsamkeit
50377,18,isidore's,isidors
50378,18,assorting,sortieren
50379,18,statures,gestalten
50380,18,themoon,der mond
50381,18,ventive,ventiv
50382,18,witched,verhext
50383,18,ermines,hermeline
50384,18,joggle,rütteln
50385,18,odyssean,odysseus
50386,18,humpback,buckel
50387,18,constipated,verstopft
50388,18,wolfskin,wolfsfell
50389,18,slavophilism,slawophilie
50390,18,turgenieff's,turgenieffs
50391,18,gonzalo's,gonzalos
50392,18,inconsideration,rücksichtslosigkeit
50393,18,nothingof,nichts von
50394,18,fitto,geeignet für
50395,18,ather's,äther's
50396,18,theopen,die offene
50397,18,tolose,zu verlieren
50398,18,methodsof,methoden von
50399,18,wells's,brunnen's
50400,18,himselfa,selbst eine
50401,18,thesetwo,diezwei
50402,18,beforethey,bevor sie
50403,18,pictor,bild oder
50404,18,therevolutionary,ihre revolutionäre
50405,18,kettledrums,paukenschlag
50406,18,textentry,texteintrag
50407,18,killin,töten
50408,18,leukemia,leukämie
50409,18,armoire,kleiderschrank
50410,18,througha,durch
50411,18,onall,auf allen
50412,18,overand,überund
50413,18,becausehe,weil er
50414,18,possessionof,besitz von
50415,18,theconditions,diebedingungen
50416,18,uestions,fragen
50417,18,itualists,itualisten
50418,18,tetraspores,tetrasporen
50419,18,fam'ly,familie
50420,18,thenshe,die sie
50421,18,topof,oben auf
50422,18,willfind,findet
50423,18,henshe,hensie
50424,18,willtake,nimmt
50425,18,thatut,dasunter
50426,18,halfadozen,halbes dutzend
50427,18,beenmade,gemacht
50428,18,ourquoi,unserquoi
50429,18,freeand,freiund
50430,18,electroplating,galvanik
50431,18,termsof,begriffe von
50432,18,paleontologist,paläontologe
50433,18,daylong,ganztägig
50434,18,theindividual,dieeinzelnen
50435,18,easants,einfachste
50436,18,howyou,wiesie
50437,18,onething,etwas
50438,18,channelled,kanalisiert
50439,18,toconceal,zu verbergen
50440,18,isand,istund
50441,18,werea,war eine
50442,18,recommencing,wiederaufnahme
50443,18,wastebasket,papierkorb
50444,18,thecharacter,dercharakter
50445,18,murmurers,murmelt
50446,18,isat,ist auf
50447,18,thediscovery,dieentdeckung
50448,18,hemiplegia,halbseitige lähmung
50449,18,sweetling,süßling
50450,18,deers,rehe
50451,18,racehorses,rennpferde
50452,18,cockspur,hahnensporn
50453,18,cesspools,senkgruben
50454,18,heinousness,abscheulichkeit
50455,18,registrations,anmeldungen
50456,18,calotte,kalotte
50457,18,blacksnake,schwarzschlange
50458,18,tuberculous,tuberkulös
50459,18,tsar's,zarenkraut
50460,18,unendurably,unausstehlich
50461,18,pinhole,nadelloch
50462,18,rectus,rektus
50463,18,polypetalous,polypetale
50464,18,schoolmarm,schulmädchen
50465,18,scratchy,kratzig
50466,18,minished,miniert
50467,18,gravedigger,totengräber
50468,18,corseted,korsett
50469,18,pelasgian,pelasgisch
50470,18,uncovenanted,unabgesprochen
50471,18,nonmilitary,nicht-militärisch
50472,18,penholder,federhalter
50473,18,surefooted,trittsicher
50474,18,separateness,abgeschiedenheit
50475,18,bargainer,schnäppchenjäger
50476,18,unfermented,unvergorenes
50477,18,anglomaniac,anglomane
50478,18,shinny,glänzender
50479,18,pluckily,tapfer
50480,18,moneylender,geldverleiher
50481,18,differeth,anders
50482,18,dawn's,dämmerung
50483,18,drawingrooms,zeichensäle
50484,18,themby,diemby
50485,18,whomthey,die sie
50486,18,orsome,oder einige
50487,18,anotherand,anderen und
50488,18,whichin,diein
50489,18,wanness,möchtegern
50490,18,ape's,des affen
50491,18,sonof,sohn von
50492,18,thosedays,damals
50493,18,motherand,mutter und
50494,18,todeath,todt
50495,18,youcould,sie könnten
50496,18,thehigh,die hohe
50497,18,toeach,zujeder
50498,18,nonregional,nicht regional
50499,18,theofficers,diebediensteten
50500,18,votion,stimmabgabe
50501,18,allother,alle anderen
50502,18,thatafter,als nach
50503,18,cornplanter,maispflanzer
50504,18,conn'd,verbunden
50505,18,unloosened,ungelockert
50506,18,congregationalism,kongregationalismus
50507,18,anhydrides,anhydride
50508,18,gleesome,glanzvoll
50509,18,pretorian,pretorisch
50510,18,blowy,blasig
50511,18,condizion,kondizion
50512,18,cuspidor,spucknapf
50513,18,ammeters,amperemeter
50514,18,nigger's,neger
50515,18,myhead,mein kopf
50516,18,cretive,kretiv
50517,18,fictile,fiktiv
50518,18,bridge's,brücke
50519,18,previsions,vorhersagen
50520,18,vera's,vera...
50521,18,cardinaux,kardinäle
50522,18,clastic,klastisch
50523,18,churns,wirbelt
50524,18,misfeatures,fehlfunktionen
50525,18,sentì,gesandtì
50526,18,salvus,gerettet
50527,18,strawed,gestreut
50528,18,creakle's,knarren
50529,18,sickish,kränklich
50530,18,nonessential,unwesentlich
50531,18,chrysophanic,chrysophanisch
50532,18,homed,heimisch
50533,18,instal,einrichten
50534,18,crinkles,falten
50535,18,frowardness,mürrisch
50536,18,rostrate,rostrieren
50537,18,maxwell's,maxwells
50538,18,clerking,schreiberei
50539,18,angiospermous,angiospermen
50540,18,uncouple,abkoppeln
50541,18,snide,abfällig
50542,18,hyphened,mit bindestrich
50543,18,latching,einklinken
50544,18,breastpin,brustnadel
50545,18,perceivest,wahrnehmen
50546,18,medicine's,medizin
50547,18,masticating,kauen
50548,18,haves,hat
50549,18,lacious,lakonisch
50550,18,calledst,genanntst
50551,18,circe's,zirzensen
50552,18,strumous,schrumpelig
50553,18,rpter,rpter
50554,18,hydropathy,hydropathie
50555,18,intertexture,intertextur
50556,18,admirait,bewundern
50557,18,where'll,wo wird
50558,18,courtin,hofieren
50559,18,punters,freier
50560,18,fraternally,brüderlich
50561,18,debile,debil
50562,18,belligerency,kriegstreiberei
50563,18,bunglers,stümper
50564,18,minders,aufpasser
50565,18,bequeath'd,vermächtnisnehmer
50566,18,sustainer,unterstützer
50567,18,overawing,überwältigend
50568,18,repaire,reparaturen
50569,18,exampled,geprüft
50570,18,thunderously,donnernd
50571,18,encoder,kodierer
50572,18,discerno,diskerno
50573,18,seemliness,schicklichkeit
50574,18,«figliuol,"""figliuol"
50575,18,deathtrap,todesfalle
50576,18,renewals,erneuerungen
50577,18,copronymus,kopronymus
50578,18,bewilderingly,verwirrend
50579,18,hogarth's,hogarths
50580,18,oblongs,länglich
50581,18,ruination,ruinieren
50582,18,distractingly,ablenkend
50583,18,dicial,dienstlich
50584,18,checkbook,scheckheft
50585,18,arsenide,arsenid
50586,18,indoctrinate,indoktrinieren
50587,18,spense,spannen
50588,18,outvoted,überstimmt
50589,18,overstatement,übertreibung
50590,18,determinately,entschlossen
50591,18,unheated,ungeheizt
50592,18,tudor's,tudors
50593,18,innumerous,zahllose
50594,18,tutor's,hauslehrer
50595,18,chasin,jagen
50596,18,swiping,swipen
50597,18,gossamers,klatschtanten
50598,18,sevenths,siebtel
50599,18,dozes,dösen
50600,18,fogey,kauz
50601,18,ophthalmic,ophthalmisch
50602,18,quainter,kainter
50603,18,catel,katel
50604,18,lurcher,schleicher
50605,18,mythologic,mythologisches
50606,18,chalybeate,kelchblatt
50607,18,leopard's,leopardisch
50608,18,overheating,überhitzung
50609,18,flowry,fließend
50610,18,nightwork,nachtarbeit
50611,18,did'st,tat'st
50612,18,tidy's,aufgeräumt
50613,18,distraire,destraire
50614,18,flattens,flacht
50615,18,wipers,wischer
50616,18,cragged,zerklüftet
50617,18,undissolved,ungelöst
50618,18,swing'd,geschwungen
50619,18,blusters,stürmt
50620,18,paternalism,paternalismus
50621,18,affy,affig
50622,18,stigmatizing,stigmatisierend
50623,18,robbin,beraubend
50624,18,premeditate,vorsätzlich
50625,18,herbivores,pflanzenfresser
50626,18,pharmacology,pharmakologie
50627,18,unbated,ungebremst
50628,18,can'st,kann'st
50629,18,hermitages,einsiedeleien
50630,18,blatantly,unverhohlen
50631,18,decorators,dekorateure
50632,18,spurr'd,gespornt
50633,18,smelter,schmelzer
50634,18,unowned,unbesitzt
50635,18,leapfrog,sprungfrosch
50636,18,antichristian,antichristlich
50637,18,begetter,zeuger
50638,18,s'aperut,s'aperut
50639,18,«sì,"""sì"
50640,18,loopholed,schlaufe
50641,18,tentious,zaghaft
50642,18,loathness,abscheu
50643,18,nouther,nirgendwo
50644,18,razing,rasend
50645,18,intelligential,intelligenz
50646,18,anything's,alles
50647,18,ferrymen,fährleute
50648,18,caramels,karamellen
50649,18,rebukingly,tadelnd
50650,18,acromegaly,akromegalie
50651,18,unobscured,undurchsichtig
50652,18,edgings,einfassungen
50653,18,visors,schirme
50654,18,herald's,heroldskopf
50655,18,sloes,schlehen
50656,18,saluation,aufwertung
50657,18,enamour,verliebtheit
50658,18,rubbage,abfälle
50659,18,liberty's,freiheit
50660,18,floret,blümchen
50661,18,preterite,präteritum
50662,18,rhizome,rhizom
50663,18,deviled,teuflisch
50664,18,strumpets,strumpfe
50665,18,reorganised,reorganisiert
50666,18,soberania,nüchtern
50667,18,osmic,osmisch
50668,18,schoolman,schulmann
50669,18,caswall's,caswalls
50670,18,hummingbird,kolibri
50671,18,cardonne,kardonne
50672,18,comblike,kammartig
50673,18,recharge,aufladen
50674,18,ganoids,ganoide
50675,18,stamper,stampfen
50676,18,elongating,dehnung
50677,18,diphthongs,diphthonge
50678,18,confirmer,konfirmand
50679,18,cardiovascular,kardiovaskulär
50680,18,reabsorbed,reabsorbiert
50681,18,positing,aufstellen
50682,18,characterisation,charakterisierung
50683,18,forewent,verzichtet
50684,18,nobilities,nobilitäten
50685,18,unfoldment,entfaltung
50686,18,exculpatory,entlastend
50687,18,theosophist,theosophen
50688,18,wotan's,wotans
50689,18,thisevening,heute abend
50690,18,thesquare,dasquadrat
50691,18,hewhole,dasgesamt
50692,18,therwise,dort
50693,18,logbook,logbuch
50694,18,youhy,duh
50695,18,headhat,kopfbedeckung
50696,18,musketoon,musketier
50697,18,occupational,beruf
50698,18,befuddled,verwirrt
50699,18,culpably,sträflich
50700,18,cummy,pappig
50701,18,frightfulness,schrecklichkeit
50702,18,withholdeth,zurückhaltend
50703,18,springless,frühlingslos
50704,18,vitamins,vitamine
50705,18,cardinall,kardinall
50706,18,periphrastic,periphrastisch
50707,18,masquers,masker
50708,18,cloud's,wolke
50709,18,cardiel,kardinal
50710,18,bubonic,beulenpest
50711,18,flunked,durchgefallen
50712,18,supplants,verdrängt
50713,18,lerned,lernte
50714,18,whaleback,walfischback
50715,18,amputating,amputiert
50716,18,istence,istenz
50717,18,helminthes,helminthen
50718,18,pleasd,bittet
50719,18,sandpit,sandkasten
50720,18,«qual,"""qual"
50721,18,bookman,buchhalter
50722,18,diverticulum,divertikel
50723,18,conus,konus
50724,18,napped,genoppt
50725,18,annealing,glühen
50726,18,flanged,geflanscht
50727,18,evaluating,auswerten
50728,18,stalagmite,stalagmit
50729,18,wharfage,kaianlage
50730,18,ficious,fiziös
50731,18,nobody'd,niemand
50732,18,sky's,himmel
50733,18,cerning,betreffend
50734,18,drupaceous,steinfrucht
50735,18,additive,zusatzstoff
50736,18,washroom,waschraum
50737,18,ingrafting,pfropfung
50738,18,nutlike,nussartig
50739,18,slubbing,.
50740,18,dissuasive,abschreckend
50741,18,legless,beinlos
50742,18,pailfuls,eimerweise
50743,18,diskettes,disketten
50744,18,manipulators,manipulatoren
50745,18,potencies,potenzen
50746,18,tatterdemalion,zerfledderer
50747,18,androcles,androkles
50748,18,philharmonic,philharmonie
50749,18,dishonourably,unehrenhaft
50750,18,bently,behutsam
50751,18,mercian,merkantil
